FOHHRL97,FOHHID97,FOHHSN97,Q8A0,Q8A1,Q8A2,Q8A2A,Q8A3,Q8A4,Q8A4A,Q8OCC,Q8IND,Q8A8,Q8A8A,Q8A9,Q8A10,Q8A11,Q8A11A,Q8A11B,Q8A12M,Q8A12Y,Q8B0,Q8B1,Q8B2,Q8B3,Q8B4_1ST,Q8B4_2ND,Q8B4_3RD,Q8B4_4TH,Q8B5,Q8B6,Q8B7,Q8B8A,Q8B8B,Q8B8C,Q8B8D,Q8B9A,Q8B9B,Q8B9C,Q8B10,Q8B11,Q8B12,Q8B13A,Q8B13B,Q8B13C,Q8B13D,Q8B13E,Q8B13F,Q8B13G,Q8B13H,Q8B13I,Q8B14A,Q8B14B,Q8B14C,Q8B14D,Q8C1A,Q8C1B,Q8C1C,Q8C1D,Q8C1E,Q8C1F,Q8C1G,Q8C1H,Q8C1I,Q8C1J,Q8C1K,Q8C1L,Q8C1M,Q8C1N,Q8C1O,Q8C1P,Q8C1Q,Q8C1R,Q8C1S,Q8C1T,Q8C1U,Q8C1V,Q8C1W,Q8C1X,Q8C1Y,Q8C1Z,Q8C1AA,Q8C1BB,Q8C1CC,Q8C2A,Q8C2B,Q8C2C,Q8C2D,Q8C2E,Q8C2F,Q8C2G,Q8C2H,Q8C2I,Q8C2J,Q8C3A,Q8C3B,Q8C3C,Q8C3D,Q8C3E,Q8C3F,Q8C3G,Q8C4,Q8C5MO,Q8C5TU,Q8C5WE,Q8C5TH,Q8C5FR,Q8C5SA,Q8C5SU,Q8C5A,Q8C6,Q8C7MO,Q8C7TU,Q8C7WE,Q8C7TH,Q8C7FR,Q8C7SA,Q8C7SU,Q8C7A,Q8C8,Q8C9MO,Q8C9TU,Q8C9WE,Q8C9TH,Q8C9FR,Q8C9SA,Q8C9SU,Q8C9A,Q8C10
2,4886,2,34860,3,5,0,14,1,0,415,67,400,3,35,15000,0,0,0,7,1957,99999,2,1,3,5,4,3,1,2,2,2,4,2,2,2,5,5,5,3,2,2,4,2,4,2,2,4,4,4,4,3,2,1,2,3,2,2,3,3,3,2,1,2,3,2,2,2,2,3,1,2,2,3,2,2,2,2,1,2,3,2,3,2,5,4,5,5,3,5,5,3,5,5,1,5,5,0,5,1,1,1,1,1,1,1,1,1,5,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36000
2,3391,3,48600,1,1,1,12,1,0,715,527,12,1,65,42000,0,0,0,12,1958,99999,2,3,3,4,1,5,3,2,1,1,2,3,1,3,5,5,1,5,2,2,1,2,5,5,3,5,5,2,2,4,1,2,3,2,3,2,2,2,3,2,3,3,3,3,2,2,3,4,1,2,3,2,1,2,1,3,3,2,1,2,3,2,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50100
2,3391,4,48600,1,1,1,12,1,0,715,527,12,1,65,42000,0,0,0,12,1958,99999,2,3,3,4,1,5,3,2,1,1,2,3,1,3,5,5,1,5,2,2,1,2,5,5,3,5,5,2,2,4,1,2,3,2,3,2,2,2,3,2,3,3,3,3,2,2,3,4,1,2,3,2,1,2,1,3,3,2,1,2,3,2,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,50100
2,1948,3,58800,3,1,2,11,1,0,694,148,10,1,40,23000,0,0,0,9,1962,99999,2,4,2,3,1,5,2,1,1,2,5,1,4,2,5,1,5,6,1,2,4,1,2,3,1,4,5,5,4,1,1,1,1,4,1,3,2,3,3,2,2,2,2,3,2,2,2,3,1,3,2,2,2,1,1,4,1,1,2,1,3,2,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,59760
2,2975,4,62100,1,1,1,17,1,0,522,219,100000,6,65,226000,0,0,0,4,1947,99999,2,2,3,3,5,4,1,1,2,1,2,1,1,2,1,1,1,5,3,2,3,3,5,1,1,3,1,1,1,4,2,2,2,4,1,3,2,2,3,2,2,3,3,3,2,1,3,4,1,3,2,4,1,1,1,3,1,1,3,1,3,1,5,5,5,5,5,5,5,5,5,5,1,5,5,0,1,1,9,1,1,1,1,1,1,1,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,63120
2,5892,6,65460,1,1,1,9,3,5,0,0,0,0,0,999998,8,9,99,10,1979,99999,2,4,3,4,5,1,2,1,2,2,5,3,3,3,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,5,5,5,5,3,5,5,5,5,5,5,1,5,5,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,66540
2,2531,3,57000,3,1,8,7,1,0,522,927,7,1,40,999999,9,9,99,10,1938,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57300
2,2531,4,57000,3,1,8,7,1,0,522,927,7,1,40,999999,9,9,99,10,1938,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57300
2,2225,3,59400,5,1,2,11,1,0,706,219,500,4,36,17000,0,0,0,8,1962,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59820
2,5669,3,68100,2,5,0,19.5,1,0,240,857,51000,6,60,75000,0,0,0,11,1948,99999,2,3,3,3,4,5,1,1,2,1,4,1,1,1,5,1,5,3,2,2,3,3,5,3,3,5,5,5,3,4,2,3,3,4,1,3,3,3,3,3,3,4,3,4,1,1,4,4,1,3,3,4,1,2,1,3,1,1,4,1,3,2,4,4,5,3,5,5,3,3,3,5,1,5,1,0,5,1,1,1,1,1,1,1,1,1,5,6,2,0,0,0,0,0,0,0,0,1,5,5,1,5,5,5,5,2,70200
2,1004,3,32400,1,1,1,14,1,0,284,639,53000,6,57,60000,0,0,0,3,1952,99999,2,2,1,3,4,5,1,1,2,2,3,3,3,3,5,1,5,1,1,2,3,2,4,2,9,4,4,2,2,4,2,2,2,2,2,3,9,3,3,3,2,3,2,3,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,2,3,2,4,5,5,5,4,4,5,3,5,5,1,5,5,0,1,5,1,1,1,1,5,5,5,1,5,99,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,34200
2,2652,5,51900,5,5,0,13,1,0,415,67,7,1,27.5,150000,0,0,0,4,1977,99999,2,1,2,5,3,1,4,2,2,2,3,2,2,2,5,5,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,2,3,2,3,2,2,2,3,3,2,2,3,3,2,2,2,3,2,2,2,2,3,2,4,4,5,5,3,3,5,3,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,56700
2,660,3,68400,3,5,0,12,1,0,441,407,44000,6,40,44000,0,0,0,12,1955,99999,2,1,2,1,4,3,5,1,2,2,3,3,2,1,5,5,1,6,2,2,5,3,5,3,3,4,5,5,3,3,2,1,1,3,2,3,3,2,3,2,3,2,2,3,2,2,3,3,2,3,2,3,2,2,2,3,2,2,2,2,3,2,4,4,5,5,5,5,5,5,5,5,1,5,5,0,5,5,9,1,1,1,1,1,5,5,5,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,69600
2,5646,4,80100,3,1,3,12,1,0,283,698,30000,6,45,30000,0,0,0,8,1947,99999,2,3,4,5,3,1,4,1,2,1,1,1,1,1,5,5,1,3,1,2,5,1,1,1,1,5,1,1,1,4,2,2,4,2,2,3,2,2,2,3,3,3,3,3,3,3,2,4,1,2,3,3,8,2,2,3,2,1,3,2,3,2,3,4,5,5,5,5,3,5,5,5,1,5,5,0,9,9,9,1,5,5,1,1,1,1,1,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,81300
2,3503,4,66900,1,1,3,12,1,0,551,319,10,1,40,34000,0,0,0,9,1959,99999,2,1,1,3,5,4,1,1,2,1,4,2,2,4,1,1,1,4,2,2,3,2,4,2,1,3,4,4,3,5,2,1,1,3,1,4,3,3,4,2,2,2,2,4,2,1,2,4,1,3,2,2,2,1,1,4,1,1,3,1,4,1,4,4,5,5,4,5,5,4,5,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68100
2,1521,2,73920,3,1,3,14,1,0,441,559,41000,6,70,44000,0,0,0,10,1957,99999,2,1,1,3,5,4,1,1,1,1,3,1,3,1,5,1,5,5,2,2,2,2,5,1,1,3,3,3,2,4,2,2,2,3,2,3,2,2,2,2,2,2,3,3,3,2,3,3,2,2,3,3,2,2,2,3,2,2,3,1,3,2,3,3,5,2,2,2,2,5,2,3,1,5,5,0,1,5,5,1,1,1,1,1,1,1,5,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,75120
2,5771,2,75840,3,5,0,12,1,0,441,187,999999,9,40,999998,1,0,99,10,1959,99999,2,1,2,3,4,5,1,2,2,1,2,1,1,2,1,5,5,6,2,2,2,2,5,1,1,2,4,4,1,4,1,3,3,3,1,2,3,3,3,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,5,0,5,1,9,1,9,9,9,9,9,9,9,99,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,76860
2,5771,3,75840,3,5,0,12,1,0,441,187,999999,9,40,999998,1,0,99,10,1959,99999,2,1,2,3,4,5,1,2,2,1,2,1,1,2,1,5,5,6,2,2,2,2,5,1,1,2,4,4,1,4,1,3,3,3,1,2,3,3,3,3,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,5,5,0,5,1,9,1,9,9,9,9,9,9,9,99,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,76860
2,6150,2,76920,5,5,0,15,1,0,753,607,8,1,40,10000,0,0,0,7,1969,99999,2,2,1,3,5,1,4,1,2,2,4,3,2,2,5,5,5,4,1,2,5,1,2,5,3,1,9,9,2,4,2,2,2,3,2,2,3,2,3,3,2,3,3,3,2,2,2,3,2,2,3,3,2,2,2,3,2,2,2,2,3,3,5,5,5,5,4,5,5,5,5,5,1,5,5,0,5,5,5,1,5,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,78060
2,3282,5,51900,5,1,3,12,1,0,903,879,55,5,48,999998,5,1,0,4,1958,99999,2,1,2,4,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,2,3,2,3,2,2,3,2,2,3,3,1,2,2,3,2,2,2,3,2,2,2,2,3,2,5,5,5,5,5,5,5,1,5,5,1,5,5,0,1,1,5,1,1,1,1,1,5,5,1,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54000
2,3282,2,42300,1,5,0,12,1,0,770,937,5,1,40,999998,5,1,0,2,1959,99999,2,2,2,5,1,3,4,1,1,2,1,1,1,1,1,1,5,2,1,2,5,5,3,4,1,3,4,5,1,4,4,2,2,3,2,2,3,2,3,2,2,3,2,3,2,3,3,3,2,2,3,3,2,2,2,3,3,3,2,2,3,3,5,5,5,5,5,5,3,5,3,5,1,5,5,0,5,1,1,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,44400
2,5054,2,71880,1,5,0,14,1,0,245,67,65000,6,44,72000,0,0,0,12,1964,99999,2,2,3,1,5,4,3,1,2,1,3,1,2,1,1,5,5,1,1,2,4,4,2,2,4,2,4,4,4,4,1,1,4,2,1,1,3,2,3,4,2,3,3,3,2,2,2,3,2,2,3,2,2,1,2,3,2,2,3,2,3,2,3,4,5,5,5,5,5,5,5,5,1,5,5,0,1,1,9,1,1,1,1,1,1,1,5,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72900
2,3957,3,73620,1,5,0,12,1,0,492,649,11000,6,25,20000,0,0,0,7,1953,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74640
2,3957,4,73620,1,5,0,12,1,0,492,649,11000,6,25,20000,0,0,0,7,1953,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74640
2,2186,4,73560,1,1,1,18,1,0,245,69,999999,9,40,999999,9,9,99,7,1951,99999,2,1,1,3,5,4,2,1,1,1,2,1,1,1,1,1,1,3,1,2,2,2,3,2,2,3,2,2,3,5,2,4,2,3,2,3,3,3,3,2,2,2,3,3,2,2,3,3,2,3,2,2,1,2,2,4,2,2,3,2,3,2,5,5,5,5,5,5,5,5,5,5,1,5,5,0,5,1,1,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,75180
2,4411,2,75300,1,5,0,11,1,0,571,67,10,1,40,20000,0,0,0,4,1969,99999,2,4,1,4,3,1,5,1,1,1,1,1,1,5,5,1,5,5,1,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,3,2,2,3,3,2,3,2,2,2,2,2,3,2,2,2,1,3,2,3,3,5,5,3,5,5,5,5,5,1,1,1,0,5,1,5,1,1,1,1,1,1,5,5,8,1,5,5,5,1,1,5,5,8,1,5,5,5,1,1,5,5,8,76500
2,851,3,57300,1,1,1,12,1,0,611,779,6,1,30,20000,0,0,0,1,1968,99999,2,4,4,1,3,4,5,1,1,1,5,1,1,1,1,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,3,4,3,3,3,1,3,4,2,3,4,1,3,4,3,1,1,1,4,1,1,1,1,3,1,4,5,5,5,5,5,5,1,5,5,1,5,5,0,9,9,9,1,1,1,1,1,1,1,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58500
2,3567,2,81900,3,5,0,9,1,0,912,777,7,1,35,25000,0,0,0,11,1972,99999,2,4,4,5,3,4,1,1,1,2,5,1,4,4,1,1,1,5,3,2,4,2,3,2,2,2,3,5,2,5,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,4,4,3,3,3,3,3,4,1,5,5,0,5,1,5,1,5,5,1,1,1,1,1,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,83340
2,3567,3,81900,3,5,0,9,1,0,912,777,7,1,35,25000,0,0,0,11,1972,99999,2,4,4,5,3,4,1,1,1,2,5,1,4,4,1,1,1,5,3,2,4,2,3,2,2,2,3,5,2,5,2,2,2,2,2,2,3,2,3,2,3,2,2,3,3,3,2,3,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,4,4,3,3,3,3,3,4,1,5,5,0,5,1,5,1,5,5,1,1,1,1,1,7,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,83340
2,5875,2,57600,2,1,1,10,8,5,0,0,0,0,0,999998,5,4,0,8,1966,99999,2,2,4,3,1,2,4,1,2,1,1,1,1,1,1,1,5,2,1,2,4,5,3,1,3,4,4,2,1,4,1,2,4,3,3,3,3,3,4,1,3,2,3,3,2,2,2,3,2,2,3,3,2,2,1,2,2,2,3,1,4,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58500
2,5875,3,57600,2,1,1,10,8,5,0,0,0,0,0,999998,5,4,0,8,1966,99999,2,2,4,3,1,2,4,1,2,1,1,1,1,1,1,1,5,2,1,2,4,5,3,1,3,4,4,2,1,4,1,2,4,3,3,3,3,3,4,1,3,2,3,3,2,2,2,3,2,2,3,3,2,2,1,2,2,2,3,1,4,1,1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58500
2,5416,2,71040,5,5,0,12,1,0,690,119,11,1,55,999999,9,9,99,1,1960,99999,2,1,1,1,4,3,5,1,1,1,5,3,3,2,5,5,5,3,2,2,2,2,5,2,2,3,9,9,2,4,2,2,2,3,2,3,2,2,3,2,2,3,2,4,2,2,3,3,1,3,2,2,1,1,1,4,1,1,1,1,3,1,4,4,5,5,5,5,5,5,5,5,1,5,5,0,5,5,1,1,1,1,1,1,1,1,5,9.5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72300
2,5416,3,71040,5,5,0,12,1,0,690,119,11,1,55,999999,9,9,99,1,1960,99999,2,1,1,1,4,3,5,1,1,1,5,3,3,2,5,5,5,3,2,2,2,2,5,2,2,3,9,9,2,4,2,2,2,3,2,3,2,2,3,2,2,3,2,4,2,2,3,3,1,3,2,2,1,1,1,4,1,1,1,1,3,1,4,4,5,5,5,5,5,5,5,5,1,5,5,0,5,5,1,1,1,1,1,1,1,1,5,9.5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72300
2,291,2,32400,3,5,0,15,1,0,3,739,80000,6,50,999998,1,0,8,10,1949,99999,2,1,2,3,5,4,1,1,2,1,4,1,3,3,1,1,1,3,3,2,2,3,3,3,2,3,2,3,2,3,1,4,3,3,2,3,3,2,3,4,1,2,2,3,2,3,3,4,1,2,2,3,1,3,2,2,2,2,9,1,2,1,3,4,5,5,5,5,4,5,5,5,1,5,1,0,5,5,5,1,1,1,1,1,1,5,5,9,2,0,0,0,0,0,0,0,0,1,5,1,5,5,5,5,5,6,36000
2,2468,3,67500,1,5,0,13,1,0,692,159,999999,9,50,999998,1,0,99,12,1950,99999,2,1,1,4,5,1,3,1,2,1,2,1,1,2,5,5,5,6,1,2,3,2,3,2,1,3,4,5,3,4,3,2,4,3,2,2,3,3,2,3,3,3,3,2,1,1,3,4,1,3,3,2,1,2,1,2,2,2,3,1,4,2,5,5,5,5,4,5,4,5,4,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68640
2,2468,4,67500,1,5,0,13,1,0,692,159,999999,9,50,999998,1,0,99,12,1950,99999,2,1,1,4,5,1,3,1,2,1,2,1,1,2,5,5,5,6,1,2,3,2,3,2,1,3,4,5,3,4,3,2,4,3,2,2,3,3,2,3,3,3,3,2,1,1,3,4,1,3,3,2,1,2,1,2,2,2,3,1,4,2,5,5,5,5,4,5,4,5,4,5,1,5,5,0,5,1,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,68640
2,3990,2,72900,1,5,0,14,1,0,600,917,35000,6,45,35000,0,0,0,1,1964,99999,2,3,2,3,4,2,5,1,2,1,2,1,1,1,5,1,1,5,2,2,5,1,5,2,1,5,5,5,5,4,3,3,2,3,2,3,3,4,3,2,2,3,3,3,2,2,3,4,1,3,3,2,2,3,1,4,2,1,3,2,3,2,4,4,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,73800
2,3990,3,72900,1,5,0,14,1,0,600,917,35000,6,45,35000,0,0,0,1,1964,99999,2,3,2,3,4,2,5,1,2,1,2,1,1,1,5,1,1,5,2,2,5,1,5,2,1,5,5,5,5,4,3,3,2,3,2,3,3,4,3,2,2,3,3,3,2,2,3,4,1,3,3,2,2,3,1,4,2,1,3,2,3,2,4,4,5,5,5,5,5,5,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,9,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,73800
2,2058,5,51120,1,5,0,12,1,0,755,27,5,1,32,999998,5,8,0,3,1971,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51300
2,2586,2,64200,1,1,1,12,1,0,692,158,29000,6,40,999998,1,0,5,6,1968,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999
2,2182,3,44100,3,5,0,12,1,0,190,897,15000,6,70,15000,0,0,0,12,1962,99999,2,1,2,3,4,5,2,1,2,1,2,3,1,1,5,1,1,6,1,2,2,2,4,2,2,5,5,5,2,5,5,2,2,4,2,2,3,3,4,3,3,2,2,3,3,1,2,4,1,1,4,3,1,1,1,4,1,1,4,1,4,3,3,3,4,4,4,5,2,1,4,4,1,5,5,0,1,1,1,1,1,1,1,1,1,5,5,14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45600
2,2182,4,44100,3,5,0,12,1,0,190,897,15000,6,70,15000,0,0,0,12,1962,99999,2,1,2,3,4,5,2,1,2,1,2,3,1,1,5,1,1,6,1,2,2,2,4,2,2,5,5,5,2,5,5,2,2,4,2,2,3,3,4,3,3,2,2,3,3,1,2,4,1,1,4,3,1,1,1,4,1,1,4,1,4,3,3,3,4,4,4,5,2,1,4,4,1,5,5,0,1,1,1,1,1,1,1,1,1,5,5,14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45600
2,5448,6,77520,3,5,0,13,1,0,903,728,5,1,17.5,7500,5,3,0,2,1955,99999,2,2,2,1,3,4,5,1,2,2,4,1,1,1,1,1,5,4,1,2,2,1,4,2,2,4,5,5,4,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,2,3,1,2,3,3,2,1,1,3,1,1,2,1,2,1,3,5,5,3,3,3,3,3,4,3,1,5,5,0,5,5,1,1,1,1,5,5,1,1,5,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,78900
2,5448,7,77520,3,5,0,13,1,0,903,728,5,1,17.5,7500,5,3,0,2,1955,99999,2,2,2,1,3,4,5,1,2,2,4,1,1,1,1,1,5,4,1,2,2,1,4,2,2,4,5,5,4,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,2,3,1,2,3,3,2,1,1,3,1,1,2,1,2,1,3,5,5,3,3,3,3,3,4,3,1,5,5,0,5,5,1,1,1,1,5,5,1,1,5,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,78900
2,5461,2,37800,1,5,0,12,1,0,602,219,800,3,40,40000,0,0,0,9,1959,99999,2,1,2,3,5,4,1,1,2,1,5,1,5,1,5,1,5,5,2,2,3,2,5,2,2,5,3,2,2,4,4,2,2,3,2,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,3,3,2,2,2,3,2,2,3,2,3,3,5,5,5,5,5,5,5,3,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38700
2,5461,3,37800,1,5,0,12,1,0,602,219,800,3,40,40000,0,0,0,9,1959,99999,2,1,2,3,5,4,1,1,2,1,5,1,5,1,5,1,5,5,2,2,3,2,5,2,2,5,3,2,2,4,4,2,2,3,2,3,3,2,3,2,3,3,3,3,2,2,2,3,2,2,3,3,2,2,2,3,2,2,3,2,3,3,5,5,5,5,5,5,5,3,5,5,1,5,5,0,5,5,5,1,1,1,1,1,1,5,5,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,38700
2,3513,2,72000,1,1,3,12,1,0,284,639,30000,6,42,40000,0,0,0,11,1951,99999,2,1,1,3,4,5,1,1,1,1,5,1,1,1,5,1,5,5,3,2,5,5,5,2,2,3,3,1,2,3,2,2,4,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,2,3,2,2,2,2,2,3,2,2,3,2,3,2,4,4,5,5,3,3,3,3,5,5,1,5,5,0,5,1,1,1,1,5,1,1,1,1,5,10,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,72900
